"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.930960879E1,-4.689747620E-1,7.610174561E-1,-1.145118713E0,1.452715307E0
5.931958679E1,-8.048762512E-1,6.668632507E-1,4.278103638E-1,1.129404304E0
5.932956479E1,-7.512876892E-1,1.159189453E0,1.109941864E0,1.772039594E0
5.933954279E1,-3.625460815E-1,2.136357422E0,7.640112305E-1,2.297645720E0
5.934952079E1,2.695893860E-1,2.637964325E0,2.016307068E-1,2.659358787E0
5.935949879E1,8.436456299E-1,2.650238800E0,-3.591032410E-1,2.804364239E0
5.936947679E1,1.248403931E0,2.380200348E0,-1.298549652E0,2.984978604E0
5.937945479E1,1.676962738E0,1.496587830E0,-2.359543304E0,3.258745734E0
5.938943179E1,1.911824341E0,5.399272156E-1,-2.064357147E0,2.864989379E0
5.939940979E1,1.819316711E0,-1.618135071E-1,-8.231382751E-1,2.003410474E0
5.940938779E1,1.382375336E0,-6.331832886E-1,2.592608643E-1,1.542432767E0
5.941936579E1,7.062313843E-1,-8.994795227E-1,8.611592102E-1,1.431580024E0
5.942934379E1,-1.077758789E-1,-9.192384338E-1,1.154549103E0,1.479729222E0
5.943932179E1,-1.057550812E0,-7.940986633E-1,1.288670197E0,1.846531148E0
5.944929979E1,-1.818717957E0,-5.269042969E-1,1.690285034E0,2.538193578E0
5.945927779E1,-2.298919373E0,-2.547702026E-1,1.738484802E0,2.893487091E0
5.946925579E1,-2.458936615E0,-4.595443726E-2,9.577084351E-1,2.639258709E0
5.947923379E1,-2.332150269E0,-1.380130005E-1,-8.113128662E-2,2.337638712E0
5.948921179E1,-1.829944611E0,-3.724255371E-1,-8.939410400E-1,2.070393354E0
5.949918979E1,-1.054257660E0,-6.572831726E-1,-1.121617584E0,1.673770112E0
5.950916779E1,-5.257067871E-1,-9.023236084E-1,-1.207538910E0,1.596466642E0
5.951914579E1,-2.529739380E-1,-8.972341919E-1,-1.371448059E0,1.658280672E0
5.952912379E1,-5.987548828E-2,-7.773335266E-1,-1.364562378E0,1.571579769E0
5.953910179E1,8.562194824E-2,-6.396199036E-1,-1.365610199E0,1.510409201E0
5.954907979E1,1.972897339E-1,-6.539900208E-1,-1.377734985E0,1.537784080E0
5.955905779E1,2.996768188E-1,-1.183738403E0,-1.866917725E0,2.230790128E0
5.956903579E1,4.016148376E-1,-2.284100189E0,-3.049159241E0,3.830898097E0
5.957901379E1,5.514532471E-1,-2.952160950E0,-4.713847504E0,5.589249793E0
5.958899179E1,1.127904510E0,-3.297642517E0,-3.848197632E0,5.191843581E0
5.959896979E1,3.160228271E0,-4.602628784E0,-4.767585754E-1,5.603439407E0
5.960894679E1,5.554649048E0,-7.898475037E0,-3.866609344E0,1.040147594E1
5.961892479E1,8.937913513E0,-1.481903366E1,-1.903456741E1,2.572556731E1
5.962890279E1,1.083372116E1,-2.494996628E1,-2.139111694E1,3.460419361E1
5.963888079E1,6.064339142E0,-3.263184174E1,-2.622696075E0,3.329402107E1
5.964885879E1,4.872816925E0,-3.529016373E1,8.142467651E0,3.654366949E1
5.965883679E1,4.981940002E0,-2.992082932E1,9.762698364E-1,3.034845722E1
5.966881479E1,2.463427277E0,-1.786145691E1,-3.203488312E0,1.831290404E1
5.967879279E1,4.343966675E-1,-1.106484055E1,-2.451751556E0,1.134153792E1
5.968877079E1,-7.526348877E-1,-8.020621033E0,-4.239783325E0,9.103438014E0
5.969874879E1,-2.101629639E0,-5.682782593E0,-1.078177917E1,1.236760394E1
5.970872679E1,-4.632566528E0,-5.334007874E0,-2.248264709E1,2.356653842E1
5.971870479E1,-1.062430664E1,-1.114701965E1,-4.090513733E1,4.370769038E1
5.972868279E1,-1.571776474E1,-2.465433105E1,-2.773148209E1,4.029788167E1
5.973866079E1,-1.209814178E1,-2.920352097E1,3.800596619E-1,3.161257846E1
5.974863879E1,-8.128546600E0,-2.786739944E1,-3.230132904E0,2.920785819E1
5.975861679E1,-3.840563507E0,-2.503424103E1,-5.509892120E0,2.591953053E1
5.976859479E1,-5.254074097E-2,-1.802416855E1,-6.842271423E0,1.927926582E1
5.977857279E1,4.698579254E0,-1.392060196E1,-1.042432251E1,1.801461367E1
5.978855079E1,8.660989380E0,-1.454794739E1,-8.921597443E0,1.913766995E1
5.979852879E1,1.280856445E1,-1.509520935E1,-3.209775238E0,2.005560584E1
5.980850679E1,1.710493011E1,-1.399589539E1,-3.153941345E0,2.232512190E1
5.981848479E1,1.870764725E1,-1.538365952E1,-6.453829193E0,2.506561304E1
5.982846279E1,1.340462494E1,-1.910087952E1,-6.971153412E0,2.435414848E1
5.983844079E1,6.302493896E0,-1.909638885E1,-6.530619507E0,2.114337929E1
5.984841879E1,1.377585297E0,-1.867172195E1,-6.056405640E0,1.967767749E1
5.985839579E1,-1.937570801E0,-1.905028473E1,-5.066963196E0,1.980761583E1
5.986837379E1,-3.909270630E0,-1.839479782E1,-4.615951080E0,1.936383196E1
5.987835179E1,-4.804259491E0,-1.587433914E1,-3.916904755E0,1.704164591E1
5.988832979E1,-4.577630768E0,-1.222148529E1,-3.319497070E0,1.346619720E1
5.989830779E1,-3.528612213E0,-8.899443512E0,-3.229683838E0,1.010356653E1
5.990828579E1,-2.263443146E0,-6.881340179E0,-2.776725769E0,7.757978057E0
5.991826379E1,-1.031654663E0,-5.658533020E0,-2.279609528E0,6.187077410E0
5.992824179E1,1.490899658E-1,-4.107757874E0,-1.431772614E0,4.352685996E0
5.993821979E1,1.622326355E0,-1.886377258E0,-2.797682190E-1,2.503723671E0
5.994819779E1,2.720891876E0,5.090913391E-1,-1.107696533E-1,2.770324261E0
5.995817579E1,3.280727692E0,2.646047516E0,-1.588197327E-1,4.217815234E0
5.996815379E1,3.525618439E0,4.062252502E0,3.285667419E-1,5.388862299E0
5.997813179E1,3.261567535E0,5.034331055E0,3.492237854E-1,6.008682818E0
5.998810979E1,2.436632996E0,5.409900055E0,-1.712289276E0,6.175446018E0
5.999808779E1,1.194366302E0,4.483925629E0,-3.755839691E0,5.969793271E0
6.000806579E1,1.856140137E-2,2.191742249E0,-3.760180664E0,4.352359962E0
6.001804379E1,-8.011340332E-1,-4.098477173E-1,-3.264261932E0,3.386029659E0
6.002802179E1,-1.154698792E0,-2.342478790E0,-2.700384521E0,3.756675757E0
6.003799979E1,-1.200353851E0,-3.483256531E0,-1.992955627E0,4.188770412E0
6.004797779E1,-1.028810577E0,-4.243824921E0,-1.126257935E0,4.509651660E0
6.005795579E1,-6.339317322E-1,-4.360731812E0,-4.721182251E-1,4.431788239E0
6.006793279E1,-2.329156494E-1,-3.362457733E0,-1.109193420E-1,3.372339664E0
6.007791079E1,7.319778442E-2,-1.868564301E0,3.936813354E-2,1.870411802E0
6.008788879E1,2.978805542E-1,-7.777825928E-1,1.582209778E-1,8.477691101E-1
6.009786679E1,4.209246826E-1,-8.053253174E-2,-3.143463135E-3,4.285708325E-1
6.010784479E1,4.143383789E-1,3.784130859E-1,-2.068698120E-1,5.980534048E-1
6.011782279E1,3.296145630E-1,2.754272461E-1,-2.894979858E-1,5.179913241E-1
6.012780079E1,2.615061951E-1,-1.710942078E-1,-1.460961914E-1,3.449678465E-1
6.013777879E1,1.631607056E-1,-5.297483826E-1,9.954299927E-2,5.631727740E-1
6.014775667E1,1.128652954E-1,-8.216413879E-1,4.998106384E-1,9.683201018E-1
6.015773467E1,1.854643250E-1,-1.117725677E0,7.297325134E-1,1.347671046E0
6.016771267E1,2.504292297E-1,-1.522633667E0,2.284249878E-1,1.559905785E0
6.017769067E1,3.311114502E-1,-1.887874146E0,-9.639953613E-1,2.145458142E0
6.018766867E1,5.034031677E-1,-2.231110382E0,-2.207758942E0,3.178909849E0
6.019764667E1,6.583309937E-1,-2.919977875E0,-3.303031311E0,4.457542633E0
6.020762467E1,9.385482788E-1,-3.988455963E0,-5.711672516E0,7.029356782E0
6.021760267E1,1.298399963E0,-5.379064178E0,-1.114088242E1,1.243943065E1
6.022758067E1,8.102650452E-1,-7.327562256E0,-1.432895279E1,1.611423551E1
6.023755867E1,1.837728424E0,-1.133293304E1,-1.245889160E1,1.694215444E1
6.024753667E1,7.292684784E0,-1.716854782E1,-1.038630157E1,2.134988398E1
6.025751467E1,5.315895538E0,-2.054807007E1,-4.883893890E0,2.177921827E1
6.026749267E1,-5.995033264E-1,-2.033027298E1,-3.536695404E0,2.064431200E1
6.027747067E1,-7.879614258E-1,-2.035107971E1,-1.130344437E1,2.329281398E1
6.028744867E1,1.069675598E0,-1.993030472E1,-1.821187820E1,2.701913692E1
6.029742667E1,-1.061592407E0,-1.652817947E1,-1.171643555E1,2.028749756E1
6.030740367E1,-3.392994232E0,-1.363185242E1,-5.697302399E0,1.515912480E1
6.031738167E1,-4.105063477E0,-1.322035812E1,-1.002585114E1,1.709231131E1
6.032735967E1,-3.679348755E0,-1.508098892E1,-1.654419617E1,2.268665381E1
6.033733767E1,-2.694247284E0,-1.635424118E1,-1.748214569E1,2.409036303E1
6.034731567E1,-1.944157104E0,-1.782792664E1,-1.540865753E1,2.364405722E1
6.035729367E1,-1.673968964E0,-1.975576767E1,-1.163979492E1,2.299081021E1
6.036727167E1,-7.918533325E-1,-2.197625015E1,-1.198303116E1,2.504347496E1
6.037724967E1,1.193318481E0,-2.396127228E1,-1.108010880E1,2.642603620E1
6.038722767E1,3.412004700E0,-2.477782425E1,-6.683302002E0,2.588916523E1
6.039720567E1,4.449796600E0,-2.413955154E1,-4.323609009E0,2.492412954E1
6.040718367E1,4.402494965E0,-2.170830734E1,-4.443509674E0,2.259153266E1
6.041716167E1,3.662284241E0,-1.861873215E1,-5.344635773E0,1.971381861E1
6.042713967E1,2.402204590E0,-1.648566788E1,-6.076164551E0,1.773323456E1
6.043711767E1,9.587562561E-1,-1.483205658E1,-5.998625793E0,1.602787033E1
6.044709567E1,-1.910028076E-1,-1.356628876E1,-5.187462616E0,1.452551001E1
6.045707367E1,-1.038240967E0,-1.333951035E1,-4.228406982E0,1.403210270E1
6.046705167E1,-1.537303162E0,-1.359697495E1,-3.256029053E0,1.406565867E1
6.047702967E1,-1.723066864E0,-1.354802673E1,-2.708168335E0,1.392308025E1
6.048700767E1,-1.416803741E0,-1.235036728E1,-2.368524628E0,1.265499165E1
6.049698567E1,-7.033872986E-1,-9.704319763E0,-2.513722687E0,1.004924761E1
6.050696367E1,3.433859253E-1,-6.463708649E0,-2.879262543E0,7.084320446E0
6.051694167E1,1.445843353E0,-3.557801514E0,-3.007695465E0,4.877975669E0
6.052691967E1,2.587219849E0,-1.220711517E0,-2.939587097E0,4.101830744E0
6.053689767E1,3.514840851E0,3.198847961E-1,-3.321592712E0,4.846587525E0
6.054687467E1,3.729793854E0,1.703607330E0,-3.209775238E0,5.207331102E0
6.055685267E1,2.977158966E0,2.307751007E0,-2.573897552E0,4.562251509E0
6.056683067E1,1.665436707E0,2.044897614E0,-1.699416046E0,3.137403476E0
6.057680867E1,9.639953613E-2,1.642085266E0,-1.096918945E0,1.977111040E0
6.058678667E1,-1.051114197E0,1.139430542E0,-8.193960571E-1,1.753440308E0
6.059676467E1,-1.729204102E0,5.864804077E-1,-5.704637146E-1,1.912991099E0
6.060674267E1,-2.098336487E0,7.424560547E-2,-4.552033997E-1,2.148426996E0
6.061672067E1,-2.175426178E0,-6.150709534E-1,-5.381309509E-1,2.323870963E0
6.062669867E1,-2.026186523E0,-1.346000977E0,-6.093827820E-1,2.507687746E0
6.063667667E1,-1.767075348E0,-1.735940094E0,-4.411326599E-1,2.516076573E0
6.064665467E1,-1.545536041E0,-1.566342773E0,-7.289840698E-2,2.201686971E0
6.065663267E1,-1.273401947E0,-1.158441010E0,4.288581848E-1,1.774107503E0
6.066661067E1,-1.023272095E0,-8.975335693E-1,8.415499878E-1,1.600268312E0
6.067658867E1,-9.297166443E-1,-7.936495972E-1,7.000941467E-1,1.408681843E0
6.068656667E1,-9.578581238E-1,-6.578819275E-1,-1.826202393E-2,1.162167939E0
6.069654467E1,-1.015637970E0,-4.276606750E-1,-7.075785828E-1,1.309611236E0
6.070652267E1,-1.040186920E0,-1.103205872E-1,-1.059197388E0,1.488643197E0
6.071650067E1,-1.052012329E0,1.963916016E-1,-1.134041748E0,1.559278772E0
6.072647867E1,-9.129515076E-1,2.547702026E-1,-9.113049316E-1,1.314863107E0
6.073645667E1,-6.497987366E-1,1.658551025E-1,-6.310876465E-1,9.208788903E-1
6.074643467E1,-3.020718384E-1,-7.634124756E-3,-5.718109131E-1,6.467405938E-1
6.075641267E1,8.726852417E-2,-2.448907471E-1,-7.533833313E-1,7.969778649E-1
6.076639067E1,4.044589233E-1,-4.421804810E-1,-1.090632019E0,1.244423079E0
6.077636867E1,6.062393188E-1,-5.806425476E-1,-1.549427948E0,1.762214188E0
6.078634567E1,6.635700989E-1,-6.870712280E-1,-2.169288940E0,2.370275650E0
6.079632367E1,5.704637146E-1,-7.220983887E-1,-2.529739380E0,2.691920553E0
6.080630167E1,3.900888062E-1,-8.428971863E-1,-2.408790894E0,2.581650347E0
6.081627967E1,2.613565063E-1,-1.394949188E0,-2.227368164E0,2.641090570E0
6.082625767E1,4.760101318E-1,-2.655178528E0,-1.468596039E0,3.071373143E0
6.083623567E1,1.656006317E0,-5.322182465E0,-8.271798706E-1,5.634909906E0
6.084621367E1,3.977678375E0,-9.629026337E0,-5.546715546E0,1.180280165E1
6.085619167E1,8.058791656E0,-1.654359741E1,-2.273562103E1,2.924967012E1
6.086616967E1,1.173544601E1,-2.676943268E1,-2.739647873E1,4.006108169E1
6.087614767E1,9.810449066E0,-3.405807587E1,-8.544232178E-1,3.545317308E1
6.088612567E1,6.999893646E0,-3.335723328E1,1.261187347E1,3.634230146E1
6.089610367E1,3.039279785E0,-2.454101669E1,4.579576721E0,2.514898099E1
6.090608167E1,-3.013233948E-1,-1.709849350E1,-5.427713013E0,1.794183224E1
6.091605967E1,-2.226320343E0,-1.528456558E1,-1.276111313E1,2.003547992E1
6.092603767E1,-3.726949768E0,-1.756103165E1,-1.160955780E1,2.137900417E1
6.093601567E1,-5.403762817E0,-1.865286118E1,-8.722810822E0,2.128890113E1
6.094599367E1,-7.614515533E0,-2.041454773E1,-1.194785431E1,2.484926213E1
6.095597167E1,-9.356443176E0,-2.353211472E1,-1.450723206E1,2.918498302E1
6.096594967E1,-9.676627350E0,-2.609358810E1,-1.679761917E1,3.250649884E1
6.097592767E1,-7.370822296E0,-2.777534088E1,-1.559876221E1,3.269739997E1
6.098590567E1,-2.328557739E0,-2.671943665E1,-1.009246262E1,2.865673180E1
6.099588367E1,2.210603027E0,-2.325384338E1,-8.121062164E0,2.473013644E1
6.100586167E1,6.428980865E0,-2.098785553E1,-6.895410919E0,2.300801092E1
6.101583967E1,1.083402054E1,-2.053340057E1,-5.514233093E0,2.386217314E1
6.102581767E1,1.346973953E1,-2.137554932E1,-5.398972778E0,2.583596135E1
6.103579467E1,1.307860291E1,-2.191263245E1,-4.317022705E0,2.588146054E1
6.104577267E1,9.540560303E0,-2.039463913E1,-2.909649353E0,2.270307590E1
6.105575067E1,6.005062408E0,-1.739263184E1,-2.072140961E0,1.851643013E1
6.106572867E1,2.971021729E0,-1.506856476E1,-2.385589142E0,1.554283274E1
6.107570667E1,4.376898193E-1,-1.318054092E1,-2.727478180E0,1.346689900E1
6.108568467E1,-1.530567169E0,-1.113414642E1,-3.129242706E0,1.166636243E1
6.109566267E1,-2.979404297E0,-9.091643829E0,-2.982697449E0,1.002154287E1
6.110564067E1,-3.693718872E0,-7.322323151E0,-2.700234833E0,8.634306201E0
6.111561867E1,-3.429817657E0,-5.213059387E0,-2.066003723E0,6.573279906E0
6.112559667E1,-2.440225525E0,-3.145409088E0,-1.519939270E0,4.261280832E0
6.113557467E1,-1.172511749E0,-1.824855194E0,-1.963167572E0,2.925561006E0
6.114555288E1,7.738906860E-2,-5.878276062E-1,-2.835553436E0,2.896876534E0
6.115553087E1,1.382225647E0,6.259982300E-1,-2.224374390E0,2.692631231E0
6.116550888E1,2.133513336E0,1.600471802E0,-8.511300659E-1,2.799609175E0
6.117548687E1,1.985770569E0,2.198478241E0,-3.987707520E-1,2.989248976E0
6.118546487E1,1.772164764E0,2.523452454E0,-4.670288086E-1,3.118733099E0
6.119544288E1,1.875749359E0,2.756218414E0,-7.017407227E-1,3.406995105E0
6.120542087E1,2.152074738E0,2.631078644E0,-9.659413147E-1,3.533701053E0
6.121539888E1,2.464175720E0,2.060764618E0,-1.338666229E0,3.480077595E0
6.122537688E1,2.540217590E0,1.150058441E0,-1.484313354E0,3.158880491E0
6.123535487E1,2.277513885E0,-8.083190918E-2,-6.005511475E-1,2.356748815E0
6.124533288E1,1.697769470E0,-1.249451752E0,9.595046997E-1,2.316074291E0
6.125531088E1,1.085841980E0,-1.990859985E0,2.117346954E0,3.102536770E0
6.126528887E1,5.092410278E-1,-2.201172638E0,2.550845490E0,3.407535784E0
6.127526588E1,-6.586303711E-3,-2.039658508E0,2.477647705E0,3.209203696E0
6.128524387E1,-4.037104797E-1,-1.563199310E0,2.138303375E0,2.679349839E0
6.129522187E1,-5.869294739E-1,-8.668473816E-1,1.565744019E0,1.883471508E0
6.130519988E1,-8.427474976E-1,-2.001338196E-1,9.273216248E-1,1.268937463E0
6.131517787E1,-1.317410431E0,1.499880981E-1,4.114942932E-1,1.388306244E0
6.132515588E1,-1.922302551E0,1.429527283E-1,7.484436035E-2,1.929063052E0
6.133513388E1,-2.562371521E0,-7.259902954E-2,-2.507286072E-1,2.575632595E0
6.134511187E1,-2.945424957E0,-4.837939453E-1,-7.182064819E-1,3.070082297E0
6.135508988E1,-2.913241882E0,-9.696835327E-1,-1.473236389E0,3.405538119E0
6.136506788E1,-2.555785217E0,-1.347048798E0,-2.616858215E0,3.898015580E0
6.137504587E1,-1.980830841E0,-1.385069733E0,-3.491938477E0,4.246850987E0
6.138502388E1,-1.366658020E0,-1.391955414E0,-4.256698151E0,4.682389685E0
6.139500188E1,-8.502319336E-1,-1.738335114E0,-5.092709656E0,5.447971636E0
6.140497987E1,-4.074526978E-1,-2.383792877E0,-5.976471863E0,6.447224372E0
6.141495788E1,-3.652404785E-1,-2.885250092E0,-6.289470978E0,6.929322758E0
6.142493587E1,-4.704716492E-1,-3.441343689E0,-5.780679016E0,6.743918731E0
6.143491387E1,-2.534230042E-1,-4.653073883E0,-5.984255676E0,7.584631552E0
6.144489188E1,9.858499146E-1,-6.675967255E0,-4.538861389E0,8.132754856E0
6.145486987E1,3.562741241E0,-9.823172607E0,-4.096082153E0,1.122344574E1
6.146484788E1,7.470365295E0,-1.426608353E1,-8.226592712E0,1.808326089E1
6.147482588E1,1.053913376E1,-1.960024109E1,-1.163036453E1,2.510992175E1
6.148480387E1,9.007369080E0,-2.307272003E1,-6.408772888E0,2.558428184E1
6.149478188E1,3.380121002E0,-2.139830200E1,-8.253836060E-1,2.167934050E1
6.150475988E1,-2.548300781E0,-1.910656769E1,-5.266049194E0,1.998214302E1
6.151473687E1,-2.789449310E0,-2.224419296E1,-1.449750229E1,2.669761638E1
6.152471488E1,-2.161355438E0,-2.666180649E1,-1.610815292E1,3.122492551E1
6.153469287E1,-4.908891907E0,-2.851704849E1,-1.134835098E1,3.108221911E1
6.154467087E1,-7.801776123E0,-2.812860626E1,-6.619534607E0,2.993166282E1
6.155464888E1,-6.712341614E0,-2.604149643E1,-7.798033905E0,2.800043569E1
6.156462687E1,-2.263592834E0,-2.273861481E1,-1.292517197E1,2.625316221E1
6.157460488E1,2.026336212E0,-2.041125458E1,-1.638986710E1,2.625553457E1
6.158458288E1,4.082610168E0,-1.849404144E1,-1.538949738E1,2.440356335E1
6.159456087E1,4.764142914E0,-1.740176285E1,-1.205443268E1,2.169856574E1
6.160453888E1,5.034480743E0,-1.898397263E1,-9.128317566E0,2.165787142E1
6.161451688E1,4.728966064E0,-2.204510696E1,-7.262747040E0,2.368749366E1
6.162449487E1,3.908372498E0,-2.413221680E1,-5.410947876E0,2.503832303E1
6.163447288E1,2.471959534E0,-2.410212936E1,-4.003424835E0,2.455708929E1
6.164445087E1,4.923262024E-1,-2.193328949E1,-3.885320435E0,2.228019946E1
6.165442887E1,-8.845106506E-1,-1.809691727E1,-3.285368042E0,1.841397341E1
6.166440688E1,-1.525178375E0,-1.405352554E1,-1.920057220E0,1.426584624E1
6.167438487E1,-1.857786713E0,-1.104882385E1,-9.560618591E-1,1.124464025E1
6.168436288E1,-1.929188232E0,-8.611891479E0,-6.638694763E-1,8.850263543E0
6.169434088E1,-1.957778778E0,-6.206094360E0,-9.324110413E-1,6.574031891E0
6.170431887E1,-1.781295776E0,-3.928580475E0,-1.474583588E0,4.558635316E0
6.171429688E1,-1.190474396E0,-1.919757843E0,-1.618883514E0,2.779115560E0
6.172427488E1,-4.064048767E-1,1.044827271E-1,-1.714534607E0,1.765137525E0
6.173425287E1,5.037025452E-1,1.955084381E0,-1.821711731E0,2.719320654E0
6.174423088E1,1.410965881E0,3.217858429E0,-1.520538025E0,3.828507996E0
6.175420888E1,2.163900146E0,4.078718262E0,-1.037193146E0,4.732248527E0
6.176418687E1,2.825075226E0,4.372407532E0,-7.562274170E-1,5.260311546E0
6.177416388E1,3.305276642E0,3.927532654E0,-8.238867188E-1,5.198957179E0
6.178414187E1,3.327131195E0,2.844235382E0,-1.244212646E0,4.550554033E0
6.179411988E1,3.095712433E0,1.089733887E0,-1.576222229E0,3.640801001E0
6.180409788E1,2.855911102E0,-3.330574036E-1,-2.091301117E0,3.555375623E0
6.181407587E1,2.736908569E0,-1.456022186E0,-2.775677948E0,4.161136527E0
6.182405388E1,2.592309265E0,-2.550396423E0,-2.967429199E0,4.693636681E0
6.183403188E1,2.183060303E0,-3.457659760E0,-2.221230927E0,4.653496548E0
6.184400987E1,1.590442657E0,-3.980821838E0,-7.735913086E-1,4.356018121E0
6.185398788E1,7.705975342E-1,-3.985312500E0,8.755293274E-1,4.152479727E0
6.186396588E1,-2.293231201E-1,-3.382815399E0,2.057471466E0,3.966007810E0
6.187394387E1,-1.206491089E0,-2.341430969E0,2.142644348E0,3.395415223E0
6.188392188E1,-1.871109009E0,-1.261277161E0,2.030078430E0,3.035306810E0
6.189389987E1,-2.131567383E0,-3.185375977E-1,2.083367615E0,2.997576742E0
6.190387787E1,-2.201472015E0,3.484753418E-1,1.613494720E0,2.751595775E0
6.191385588E1,-2.142794037E0,6.810836792E-1,7.276368713E-1,2.363238600E0
6.192383387E1,-2.247725830E0,8.428971863E-1,-3.070115662E-1,2.420124620E0
6.193381188E1,-2.381547546E0,8.931925964E-1,-1.113235016E0,2.776482294E0
6.194378988E1,-2.492766266E0,9.232800293E-1,-1.506317596E0,3.055375979E0
6.195376787E1,-2.594704285E0,7.095245361E-1,-1.694925385E0,3.179416212E0
6.196374588E1,-2.407743073E0,1.984872437E-1,-1.712289276E0,2.961175181E0
6.197372388E1,-1.974094849E0,-5.825885010E-1,-2.110311584E0,2.947859362E0
6.198370187E1,-1.550775146E0,-1.866318970E0,-3.624263306E0,4.361574780E0
6.199367988E1,-1.279239807E0,-3.705993347E0,-6.655908966E0,7.724763125E0
6.200365788E1,-1.752705231E0,-5.953868866E0,-9.732311554E0,1.154289471E1
6.201363587E1,-2.995121613E0,-8.673712921E0,-7.492070160E0,1.184631439E1
6.202361288E1,-1.168919220E0,-1.329205902E1,-1.640887756E0,1.344387287E1
6.203359087E1,4.195325775E0,-1.839270218E1,-2.020648041E0,1.897301427E1
6.204356888E1,1.046024780E1,-2.317420898E1,-8.496631165E0,2.680771321E1
6.205354688E1,1.326017532E1,-2.794359100E1,-1.597103806E1,3.481020805E1
6.206352487E1,1.311303131E1,-2.375095963E1,-1.073971664E1,2.917877974E1
6.207350288E1,9.572444000E0,-1.767135223E1,-7.081174622E0,2.130848207E1
6.208348088E1,1.466350708E0,-1.223630447E1,-1.916015625E-1,1.232534149E1
6.209345887E1,-2.440375214E0,-8.897796936E0,2.014211426E0,9.443689383E0
6.210343688E1,-3.284918976E0,-9.574090576E0,-5.864804077E0,1.169828320E1
6.211341487E1,-4.497996368E0,-1.145013931E1,-1.338097412E1,1.817658191E1
6.212339287E1,-6.256689148E0,-1.459210556E1,-1.220172638E1,2.002393144E1
6.213337088E1,-7.703730011E0,-1.785232590E1,-7.181765442E0,2.072753605E1
6.214335250E1,-8.720266113E0,-2.070853638E1,-7.151678009E0,2.358035238E1
6.215333050E1,-7.847431183E0,-2.516282364E1,-7.957602081E0,2.753313096E1
6.216330850E1,-4.245471497E0,-3.128434387E1,-9.253906403E0,3.289937664E1
6.217328650E1,2.327659607E-1,-3.559567841E1,-1.116019226E1,3.730491110E1
6.218326450E1,3.174748077E0,-3.466266861E1,-1.031355286E1,3.630356722E1
6.219324250E1,4.406087494E0,-2.914080139E1,-8.315807190E0,3.062274583E1
6.220322050E1,5.674250336E0,-2.256168274E1,-7.022496643E0,2.430107208E1
6.221319850E1,6.539900208E0,-1.823073898E1,-6.220464478E0,2.034267231E1
