"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.602732625E0,1.398352560E0,-1.679621467E0,1.132873474E0,2.461690570E0
1.612675625E0,3.997712106E-1,-7.075627953E-1,4.106348256E-1,9.105399991E-1
1.622618625E0,-1.166765690E0,8.494355428E-1,-2.850200419E-1,1.471094607E0
1.632561625E0,-1.637209565E0,2.720697164E0,-5.018150640E-1,3.214726517E0
1.642505625E0,-1.247470423E0,4.517810243E0,-2.361713791E-1,4.692820982E0
1.652448125E0,-1.275856517E-1,5.551057103E0,-9.034518287E-2,5.553258081E0
1.662391125E0,3.310187718E-1,5.847206297E0,-8.635494058E-1,5.919891256E0
1.672334125E0,6.556135002E-1,5.579969831E0,-8.992715080E-1,5.689866573E0
1.682277125E0,5.352567521E-1,6.099770345E0,3.550499511E-1,6.133494805E0
1.692220125E0,1.181138293E0,5.386141648E0,1.564247424E0,5.731708255E0
1.702163125E0,2.258048505E0,-9.230899948E-1,5.058034497E0,5.615566861E0
1.712106125E0,2.019286224E0,-7.231777847E0,8.426984979E0,1.128672687E1
1.722049125E0,1.327952668E0,-1.182179536E1,9.045371304E0,1.494446539E1
1.731992125E0,1.647870355E-1,-1.245390977E1,5.978279822E0,1.381545703E1
1.741935125E0,-1.257140840E0,-8.841695241E0,-6.950959468E-1,8.957630055E0
1.751878125E0,-1.686907682E0,-4.667926980E0,-6.403246685E0,8.101652173E0
1.761821125E0,-1.322300457E0,-2.961790144E0,-8.549852521E0,9.144433142E0
1.771764125E0,-5.967949327E-1,-2.619466658E0,-7.789313368E0,8.239609973E0
1.781707125E0,-8.675192267E-2,-3.443717659E0,-3.772078578E0,5.108355314E0
1.791650125E0,-3.599838316E-2,-6.135088697E0,2.772186576E0,6.732431033E0
1.801593125E0,-1.681279153E0,-6.284555224E0,3.997986925E0,7.635851845E0
1.811537125E0,-2.171519361E0,-2.959612057E0,3.597325183E0,5.139605854E0
1.821480125E0,-1.035515872E0,-1.602178019E-1,1.105837119E0,1.523429880E0
1.831423125E0,-6.894948989E-2,7.642012650E-1,-6.253293085E-1,9.898456191E-1
1.841366125E0,3.552931222E-1,1.556535823E0,-1.074711659E-1,1.600183434E0
1.851309125E0,2.887273594E-1,1.656568235E0,3.755660401E-1,1.722971751E0
1.861252125E0,5.945136049E-1,1.196706358E0,3.643856156E-1,1.385037693E0
1.871195125E0,8.553997028E-1,8.695686758E-1,3.523064375E-1,1.269637019E0
1.881138125E0,8.917421215E-1,1.050582100E0,4.146448096E-1,1.439047282E0
1.891081125E0,4.631813407E-1,3.449960146E0,6.230535722E-1,3.536234963E0
1.901024125E0,9.076132920E-1,2.849614820E0,8.321640372E-2,2.991820764E0
1.910967125E0,7.260864821E-1,5.429397011E-1,1.487319993E0,1.741868497E0
1.920910125E0,-8.111330643E-1,-5.270738661E-1,1.707357734E0,1.962349139E0
1.930853125E0,-1.477334118E0,-1.227240518E0,6.459629631E-1,2.026302923E0
1.940796125E0,-1.275237973E0,-1.995381637E0,3.164969194E-1,2.389131655E0
1.950739125E0,-9.923736531E-1,-2.633378938E0,-1.106573868E-1,2.816333638E0
1.960682125E0,-1.242906963E0,-1.372550259E0,-2.741057571E-1,1.871856271E0
1.970625125E0,-7.436880630E-1,-1.277452898E-1,5.844642878E-2,7.568399958E-1
1.980568125E0,9.651640736E-2,7.803869426E-2,1.427737852E-1,1.891819453E-1
1.990512125E0,2.235975266E-1,2.164148068E-1,-6.044430542E-1,6.798401491E-1
2.000455125E0,6.066126636E-1,8.407471651E-1,-1.226750522E0,1.606160503E0
2.010398125E0,3.945905775E-1,1.126625140E0,-8.464265656E-1,1.463360468E0
2.020341125E0,-2.554728918E-2,6.302918404E-1,-7.183690345E-1,9.560201556E-1
2.030284125E0,-7.450807236E-2,5.223335284E-1,-2.952773555E-1,6.046259045E-1
2.040227125E0,3.276114531E-2,2.496603209E-1,-3.071331882E-1,3.971578575E-1
2.050170125E0,-3.196599707E-3,2.183414644E-1,-3.477654898E-1,4.106385871E-1
2.060113125E0,-2.611392823E-1,2.871058899E-1,-1.881610608E-1,4.313097513E-1
2.070056125E0,-1.145457560E0,3.940022891E0,1.226593816E-1,4.104984620E0
2.079999125E0,-3.541881592E0,1.634363316E1,-3.158665895E-2,1.672304601E1
2.089942125E0,1.257451035E-2,6.298983228E-1,-9.740139075E-1,1.160014270E0
2.099885125E0,-8.862964634E-1,2.326510044E0,2.966285191E-2,2.489789206E0
2.109828125E0,-1.263085558E-1,1.182003534E0,8.878179089E-1,1.483680170E0
2.119771125E0,8.567545027E-1,1.866191500E-1,5.955810142E-1,1.059986665E0
2.129714125E0,1.392136093E0,-2.575400287E-1,2.180813364E-1,1.432455667E0
2.139657125E0,1.628209677E0,-8.080852032E-1,6.356053515E-1,1.925633042E0
2.149600125E0,1.594245979E0,-9.391218907E-1,1.087289751E0,2.146105582E0
2.159543125E0,2.038297861E0,-1.833980359E0,8.938943354E-1,2.883953746E0
2.169487125E0,1.911158343E0,-2.146410540E0,2.899740954E-1,2.888544511E0
2.179430125E0,1.285270918E0,-1.447377078E0,-1.769261476E-1,1.943739849E0
2.189373125E0,1.179430760E0,-1.042983643E0,-3.930825806E-1,1.622770998E0
2.199316125E0,7.945591316E-1,-1.402913681E0,-7.202203361E-1,1.765844937E0
2.209259125E0,2.705072527E-1,-1.754989153E0,-1.006867146E0,2.041309029E0
2.219202125E0,5.906072263E-1,-1.738222262E0,1.238229775E-1,1.839990668E0
2.229145125E0,1.100868009E0,-1.683978812E0,1.174951208E0,2.329850929E0
2.239088125E0,6.518492089E-1,-1.943629101E0,8.982340658E-1,2.238174683E0
2.249031125E0,1.447090857E-1,-1.364682831E0,6.170963558E-1,1.504695271E0
2.258974125E0,-2.013172960E-1,-1.431194324E0,6.151247478E-1,1.570740049E0
2.268917125E0,-3.679306363E-1,-1.777789786E0,3.948274628E-1,1.857901559E0
2.278860125E0,-6.152168414E-1,-1.573559992E0,2.534475990E-1,1.708455002E0
2.288803125E0,-7.855611438E-1,-1.298514569E0,2.102662403E-2,1.517790669E0
2.298746125E0,-7.665576929E-1,-1.040621953E0,-9.218720198E-2,1.295763569E0
2.308689125E0,-6.778352585E-1,-8.006364352E-1,2.681533098E-2,1.049380008E0
2.318632125E0,-6.407694662E-1,-5.100444353E-1,3.840229777E-1,9.045465616E-1
2.328575125E0,-5.950840008E-1,-1.008463436E-1,7.107735745E-1,9.324666360E-1
2.338518125E0,-3.045535429E-1,2.992464638E-1,8.822103560E-1,9.801002085E-1
2.348461125E0,-1.160141672E-1,5.244829649E-1,8.004031312E-1,9.639433801E-1
2.358405125E0,-2.828692898E-2,4.877776533E-1,7.162792397E-1,8.670542882E-1
2.368348125E0,5.760545298E-2,3.476994163E-1,7.685252810E-1,8.454847011E-1
2.378291125E0,-1.418873656E-1,5.537424320E-1,1.098684804E0,1.238495460E0
2.388234125E0,-2.404513948E-1,9.378659087E-1,1.346523718E0,1.658473834E0
2.398177125E0,-2.889749524E-1,1.102358610E0,1.366702459E0,1.779487746E0
2.408120125E0,-3.816335861E-1,1.114773418E0,1.404841508E0,1.833560370E0
2.418063125E0,-2.721642074E-1,1.008715451E0,1.232485471E0,1.615735329E0
2.428006125E0,-1.636539182E-1,1.198278090E0,8.930218577E-1,1.503376541E0
2.437949125E0,1.402277796E-1,1.510272653E0,6.187652242E-1,1.638126283E0
2.447892125E0,6.651658040E-1,1.426279739E0,3.160408366E-1,1.605179508E0
2.457835125E0,6.496578187E-1,1.542185002E0,4.040823627E-1,1.721531997E0
2.467778125E0,7.499495539E-1,1.672850391E0,5.227364381E-1,1.906333168E0
2.477721125E0,9.748385842E-1,1.867718208E0,1.718297509E-1,2.113813387E0
2.487664125E0,1.131406262E0,1.758166530E0,1.163128138E-2,2.090780946E0
2.497607125E0,1.114159461E0,2.013141970E0,6.521638622E-1,2.391528716E0
2.507550125E0,2.090500925E0,3.241721501E0,6.868583894E-1,3.918000364E0
2.517493125E0,4.273864406E0,3.466616524E0,3.175686409E-1,5.512186221E0
2.527436125E0,5.475076044E0,3.088584092E0,3.862453582E-1,6.298015153E0
2.537379125E0,5.389849952E0,2.915346295E0,2.440236050E-1,6.132640056E0
2.547323125E0,4.685828523E0,2.568029872E0,-3.964277726E-1,5.358070674E0
2.557266125E0,4.140672728E0,2.148762290E0,-7.853763717E-1,4.730662328E0
2.567209125E0,3.682225000E0,7.667611760E-1,-1.248754325E0,3.963091094E0
2.577152125E0,2.823429819E0,-9.763171989E-1,-1.298854877E0,3.257602678E0
2.587095125E0,1.797918826E0,-2.607552956E0,-1.210526983E0,3.390755093E0
2.597038125E0,6.378873005E-1,-1.862117161E0,-1.941725248E0,2.764900986E0
2.606981125E0,1.412067643E0,-4.792083834E0,-1.252440410E0,5.150398963E0
2.616924125E0,1.180246227E0,-8.890812437E0,3.444894411E-1,8.975421991E0
